PART_NO,PART_DESC,PR CODE,SELLING PRICE
BF161052,ASSEMBLY GEAR SHIFTER,QUTE,"  2,460 "
BF161054,SLEEVE REVERSE GEAR,QUTE,  230 
BF161057,BUSH NYLON GEAR SHIFT,QUTE,  140 
BF161059,KNOB GEAR SHIFT LEVER,QUTE,  600 
BF161061,COVER GEAR KNOB,QUTE,  30 
BF161092,PAD FOR PEDAL,QUTE,  120 
BF161119,BUSH PLASTIC FOR PEDAL,QUTE,  120 
BF161124,BRACKET MTG BRAKE CLUTCH PEDAL,QUTE,"  2,250 "
BF161126,BUSH ACCELERATOR PEDAL,QUTE,  90 
BF161127,COVER GEAR SHIFT,QUTE,  150 
BF161129,BRACKET MAIN,QUTE,  460 
BF161169,SPRING TORSION A PEDAL,QUTE,  50 
BF161170,CLUTCH PEDAL DAMPER STOPPER,QUTE,  40 
BF161186,BRACKET RVRS. CABLE ACTUATOR,QUTE,  250 
BF161243,ASSY GEAR SHIFTER CABLE BLACK,QUTE,"  1,440 "
BF161245,ASSEMBLY REVERSE DETENT CABLE,QUTE,  970 
BF161259,CABLE SEPARATOR ,QUTE,  230 
BF161277,ASSEMBLY GEAR SHIFTR CABL WHITE,QUTE,"  1,440 "
BF161285,ASSEMBLY CLUTCH CABLE LHD,QUTE,"  1,350 "
BF161287,CABLE PARKING BRAKE CABLE REAR,QUTE,"  1,090 "
BF161301,HOOK FOR CABLE,QUTE,  30 
BF161303,ASSEMBLY CLUTCH CABLE LUG TYPE,QUTE,  830 
BF162011,ASSEMBLY PARKING BRAKE LEVER,QUTE,"  2,050 "
BF162016,HOLDER CLUTCH CABLE,QUTE,  80 
BF162028,GRIP PARKING BRAKE,QUTE,  160 
BF162029,ASSEMBLY  PARKING BRAKE CABLE FRONT,QUTE,  660 
BF162036,CLAMP FOR PKB CABLE,QUTE,  90 
BF162041,ASSEMBLY GROMMET AND HOLDER,QUTE,  80 
BF162046,SWITCH MOUNTING PLATE RHD,QUTE,  50 
BF162049,ASSEMBLY TMC BRACKET,QUTE,"  2,750 "
BF162057,ASSEMBLY BRAKE PEDAL RHD,QUTE,"  1,340 "
BF162062,ASSEMBLY CLUTCH PEDAL RHD,QUTE,"  1,070 "
BF162066,ASSEMBLY CLUTCH CABLE RHD,QUTE,"  1,110 "
BF162071,SPRING FOR C PEDAL,QUTE,  90 
BF162072,SPRING FOR B PEDAL,QUTE,  70 
BF162074,ASSEMBLY A PEDAL DASH MOUNTED,QUTE,"  1,790 "
BF162080,ASSEMBLY ACCELERATOR CABLE RHD,QUTE,"  1,110 "
BF162083,RUBBER PAD BRAKE PEDAL,QUTE,  90 
BF162103,SPRING ACCELERATOR PEDAL,QUTE,  50 
BF171024,TANK FUEL,QUTE,"  9,860 "
BF171032,RUBBER HOSE FILLER NECK,QUTE,  600 
BF171036,ASSEMBLY FUEL FILLER NECK,QUTE,"  1,340 "
BF171037,CUP WASHER,QUTE,  30 
BF171039,CLIP  NUT FUEL TANK,QUTE,  60 
BF171041,SPACER GASKET FSM,QUTE,  40 
BF171055,NOZZLE INSERT VENT,QUTE,  20 
BF171609,GUARD DUST VENT,QUTE,  20 
BF171611,PIPE TANK TO ROV,QUTE,  100 
BF171616,FUEL CAP ASSY WITH TETHER,QUTE,  480 
BF171622,STRAP ROV MOUNTING,QUTE,  30 
BF171821,GASKET FUEL PUMP MOUNTING,QUTE,  420 
BF171825,PIPE FUEL FI,QUTE,  350 
BF171826,PIPE FUEL FI,QUTE,  410 
BF171827,PIPE FUEL FI,QUTE,  850 
BF171829,BRACKET FUEL FILTER,QUTE,  50 
BF171835,CLIP STUD MOUNTING,QUTE,  100 
BF171846,BRACKET FUEL FILTER 1,QUTE,  70 
BF171847,CLAMP FUEL PIPE,QUTE,  80 
BF171849,PIPE BREATHER,QUTE,  200 
BF171854,ASSEMBLY PIPE PA TANK TO FILTER,QUTE,"  1,220 "
BF171855,ASSEMBLY PIPE PA FILTER TO TANK,QUTE,"  1,290 "
BF181800,BOX LUGGAGE COMPARTMENT,QUTE,"  6,450 "
BF181809,BEADING FOR LUGGAGE BOX,QUTE,  550 
BF181824,BOX LGAG SCRATCH RSISTNC TAPE,QUTE,  10 
BF181830,ASSEMBLY PIPE STRCTR HAT SEC RHD,QUTE,"  1,360 "
BF181834,PAD RUBBER SNAP LUG BOX,QUTE,  70 
BF181839,ASSLY LUG BOX FOR HAT SEC LH-RHD,QUTE,"  1,890 "
BF181841,KNOB LOCK ASSEMBLY DOOR LH,QUTE,  500 
BF181842,LOCK ASSEMBLY-DOOR-RH,QUTE,  500 
BF182006,BUMPER FRONT,QUTE,"  7,350 "
BF182008,BUMPER REAR LH,QUTE,"  1,520 "
BF182009,BUMPER REAR RH,QUTE,"  1,520 "
BF182011,METALLIC TOWER CLIP FASCIA,QUTE,  50 
BF182013,CLIP NUT M5,QUTE,  150 
BF182014,BUMPER FRONT DOMESTIC,QUTE,"  7,350 "
BF182031,GRILLE FRONT,QUTE,  650 
BF182209,SHELL INSTRUMENT PANEL,QUTE,"  4,900 "
BF182211,LID GLOVE BOX LH,QUTE,  460 
BF182228,SHROUD STEERING UPPER,QUTE,  370 
BF182229,SHROUD STEERING LOWER,QUTE,  620 
BF182241,HOUSING SWITCH,QUTE,  60 
BF182266,METALLIC TOWER CLIP,QUTE,  50 
BF182270,COVER CENTRAL,QUTE,  890 
BF182272,HINGE PIN,QUTE,  20 
BF182282,LID GLOVE BOX RH,QUTE,  460 
BF182290,BRACKET SPEAKER MOUNTING LH,QUTE,  180 
BF182295,UTILITY BOX,QUTE,  70 
BF182309,ASSEMBLY CCB,QUTE,"  2,270 "
BF182320,DUCT BLOWER LHD,QUTE,  160 
BF182320,DUCT BLOWER LHD,QUTE,  160 
BF182403,DOOR TRIM PANEL FRONT RH,QUTE,"  1,250 "
BF182419,DOOR TRIM PANEL FRONT LH,QUTE,"  1,250 "
BF182470,MAT FLOOR FRONT,QUTE,"  3,280 "
BF182471,MAT FLOOR REAR,QUTE,"  3,140 "
BF182475,GRAB HANDLE,QUTE,  370 
BF182491,PANEL PLASTIC PARTITION LOWER,QUTE,"  2,180 "
BF182492,COVER SPARE WHEEL,QUTE,"  1,570 "
BF182498,BAG HOOK,QUTE,  40 
BF182543,LATCH CABLE ASSY RR,QUTE,  220 
BF182544,HANDLE BARREL LH,QUTE,  90 
BF182546,BARREL PIN,QUTE,  60 
BF182554,LATCH CABLR ASSLY FR,QUTE,  220 
BF182555,HANDLE  BARREL RH,QUTE,  90 
BF182565,PIN PIN OUTER HANDLE RR,QUTE,  70 
BF182572,LINK OUTER FR,QUTE,  60 
BF182574,LINK INNER,QUTE,  20 
BF182575,HANDLE LINK PIN,QUTE,  60 
BF182588,COVER MIDDLE UPPER CNG,QUTE,  570 
BF182589,COVER COVER MIDDLE LOWER,QUTE,"  1,650 "
BF182590,COVER SIDE RH CNG,QUTE,  690 
BF182591,COVER SIDE LH CNG,QUTE,  690 
BF182599,ASSEMBLY LATCH LH,QUTE,"  1,350 "
BF182603,ASSEMBLY DOOR LOCK RH,QUTE,"  1,100 "
BF182610,LOCK KNOB INNER RH,QUTE,  60 
BF182615,ASSEMBLY LATCH RH,QUTE,"  1,350 "
BF182619,DOOR STRIKER,QUTE,  300 
BF182624,SEAT BELT ELR REAR COVER RH,QUTE,  80 
BF182625,SEAT BELT ELR REAR COVER LH,QUTE,  80 
BF182634,BELT ASSEMBLY SEAT FRONT,QUTE,"  12,820 "
BF182638,BF232433 BKT FOR CNG LWR COVER,QUTE,  40 
BF182649,LOCK KNOB INNER LH,QUTE,  70 
BF182652,BARREL LOCK LH,QUTE,  140 
BF182655,PEDAL COVER,QUTE,  620 
BF182663,SPACER KNOB LOCK REAR DOOR,QUTE,  20 
BF182665,TRIM DOOR-UPPER-FRONT-LH,QUTE,  730 
BF182666,TRIM DOOR-UPPER-FRONT-RH,QUTE,  730 
BF182667,TRIM DOOR-UPPER-REAR-LH,QUTE,  700 
BF182668,TRIM DOOR-UPPER-REAR-RH,QUTE,  700 
BF182694,FLAP ASSEMBLY VENT LH,QUTE,  890 
BF184007,GLASS WINDSHIELD ICAT,QUTE,"  20,390 "
BF184620,ASSEMBLY IRVM,QUTE,  910 
BF184620,INTERIOR MIRROR,QUTE,  910 
BF184629,SIDE MIRROR LH,QUTE,"  1,400 "
BF184630,SIDE MIRROR RH,QUTE,"  1,400 "
BF184637,ORVM LH,QUTE,"  1,730 "
BF184638,ORVM RH,QUTE,"  1,730 "
BF185010,CAP TR ARM MOUNTING LH,QUTE,  50 
BF185011,CAP TR ARM MOUNTING RH,QUTE,  50 
BF185014,GUARD SPLASH FRONT LH UPPER,QUTE,"  1,230 "
BF185015,GUARD SPLASH FRONT LH LOWER,QUTE,"  1,640 "
BF185017,GRILL AIR INTAKE  RH,QUTE,  330 
BF185018,GRILL AIR INTAKE LH,QUTE,  330 
BF185020,NUT QUICKIE,QUTE,  70 
BF185025,GUARD SPLASH FRONT RH UPPER,QUTE,"  1,230 "
BF185026,GUARD SPLASH FRONT RH LOWER,QUTE,"  1,900 "
BF185068,MUDFLAP REAR RH,QUTE,  570 
BF185069,MUDFLAP REAR LH,QUTE,  300 
BF185071,MUDFLAP FRONT RH,QUTE,  510 
BF185072,MUDFLAP FRONT LH,QUTE,  510 
BF185077,GUARD SPLASH REAR RH FRONT,QUTE,"  1,010 "
BF185078,GUARD SPLASH REAR RH REAR,QUTE,"  1,170 "
BF185080,GUARD SPLASH REAR LH FRONT,QUTE,"  1,010 "
BF185081,GUARD SPLASH REAR LH REAR,QUTE,"  1,630 "
BF185095,EMBLEM QUTE,QUTE,"  2,650 "
BF185096,EMBLEM QCAR,QUTE,  470 
BF186021,TOP HARD ROOF  FRONT,QUTE,"  10,560 "
BF186022,TOP HARD ROOF MIDDLE,QUTE,"  6,700 "
BF186024,BEADING HARD ROOF FRONT,QUTE,  690 
BF186027,BEADING HARD ROOF MIDDLE,QUTE,  780 
BF186028,BEADING TAILGATE 2K,QUTE,  680 
BF186029,TAIL GATE GLASS,QUTE,"  5,010 "
BF186033,ASSEMBLY TAILGATE,QUTE,"  8,910 "
BF186058,DOME NUT ROOF,QUTE,  90 
BF186061,HEADLINER REAR,QUTE,"  4,330 "
BF186063,HEADLINER FRONT,QUTE,"  3,550 "
BF186069,HEADLINER REAR,QUTE,"  8,610 "
BF186601,STEERING WHEEL 2 SPOKE RE43 S,QUTE,"  10,290 "
BF186605,COVER TOP STEERING WHEEL,QUTE,  190 
BF186623,WHEEL STEERING,QUTE,"  6,570 "
BF187000,ASSEMBLY WIPER,QUTE,"  1,570 "
BF187007,GROMMET WIPER,QUTE,  50 
BF191125,ASSEMBLY  REAR SEAT BKT SPLIT 40,QUTE,"  3,180 "
BF191129,ASSEMBLY REAR SEAT BACK SPLIT 60,QUTE,"  4,950 "
BF191133,SEAT REAR BACK MTG PIN 60:40,QUTE,  40 
BF191138,REAR SEAT LATCH PULLING KNOB,QUTE,  90 
BF191147,BUSH NYLON BOTTOM,QUTE,  30 
BF191148,BUSH NYLON TOP,QUTE,  40 
BF191154,BUSH IGUS FOR REAR SEAT LATCH,QUTE,  50 
BF191164,SPACER FOR RR SEAT LATERAL LATCH,QUTE,  40 
BF191165,SPRING LATERAL LATCH REAR SEAT,QUTE,  20 
BF191166,SPRING CENTRAL LATCH REAR SEAT,QUTE,  20 
BF191170,CO - DRIVER SEAT ASSEMBLY DOMESTIC,QUTE,"  14,600 "
BF191175,DRIVER SEAT  ASSY DOMESTIC,QUTE,"  11,660 "
BF191182,CUSHION ASSEMBLY REAR SEAT,QUTE,"  9,770 "
BF202206,TANK WINDSCREEN WASHER,QUTE,  800 
BF202207,CAP WASHER TANK,QUTE,  40 
BF202208,PIPE WASHER TANK,QUTE,  80 
BF202209,NOZZLE T WASHER TANK,QUTE,  90 
BF202210,GROMMET PUMP MOTOR,QUTE,  40 
BF202211,GROMMET FOR WASHER TANK MOUNTING,QUTE,  30 
BF202213,CLAMP -W,QUTE,  20 
BF211363,GROMMET BLIND SLOT 16X20,QUTE,  30 
BF211364,GROMMET BLIND DIA 10,QUTE,  30 
BF211365,GROMMET BLIND DIA 18,QUTE,  40 
BF211370,BEADING STARTER MTR CUTOUT,QUTE,  140 
BF211372,ASSEMBLY AIR DEFLECTOR,QUTE,  390 
BF211377,FLAP AIR DEFLECTOR,QUTE,  180 
BF211379,ASSEMBLY AIR DEFLECTOR SMALL,QUTE,  260 
BF211381,FLAP AIR DEFLECTOR SMALL,QUTE,  130 
BF211422,CAP GAS RAIL MTG,QUTE,  150 
BF211437,ASSLY BACK PLATE NUT SMALL,QUTE,  90 
BF211543,BATTERY CLAMPING BKT,QUTE,  90 
BF211544,ARRESTER BATTERY CLAMP ROD,QUTE,  100 
BF211620,PLUG ED HOLE D8,QUTE,  20 
BF211807,BRACKET HT COIL MTG,QUTE,  130 
BF213125,HINGE ASSEMBLY-HOOD-RH,QUTE,  590 
BF231006,ASSEMBLY SCREW JACK,QUTE,"  2,810 "
BF231007,NUT WING,QUTE,  70 
BF231012,TOOL KIT COMPLETE,QUTE,"  1,730 "
BF231200,GUARD ENGINE BOTTOM,QUTE,"  1,040 "
BF231405,CLAMP ROOF CARRIER BKT FRT LH,QUTE,  210 
BF231406,CLAMP ROOF CARRIER BKT FRT RH,QUTE,  210 
BF231407,CLAMP ROOF CARRIER BKT RR LH,QUTE,  220 
BF231408,CLAMP ROOF CARRIER BKT RR RH,QUTE,  220 
BF231414,PAD ROOF CARRIER BIG FRT LH,QUTE,  230 
BF231415,PAD ROOF CARRIER BIG FRT RH,QUTE,  230 
BF231416,PAD ROOF CARRIER BIG RR LH,QUTE,  290 
BF231417,PAD ROOF CARRIER BIG RR RH,QUTE,  290 
BF232412,KIT SEAT BELT ASSEMBLY,QUTE,"  7,260 "
BF232433,BELL HOSE FOR SEAT BUCKLE,QUTE,  480 
BF232434,ASSEMBLY SUNVISOR RH,QUTE,"  1,030 "
BF232600,LOCK SET RE60,QUTE,"  4,880 "
BF241016,ASSEMBLY FRONT DOOR COMP LH,QUTE,"  8,130 "
BF241026,ASSEMBLY REAR DOOR  COMP LH,QUTE,"  7,390 "
BF241027,ASSEMBLY REAR DOOR COMP RH,QUTE,"  7,280 "
BF241088,BEADING  BIW FRONT LH,QUTE,"  2,330 "
BF241089,BEADING  BIW FRONT RH,QUTE,"  2,330 "
BF241090,BEADING  BIW REAR LH,QUTE,"  2,280 "
BF241091,BEADING  BIW REAR RH,QUTE,"  2,310 "
BF241160,HOOK STRING MOUNTING ON BIW,QUTE,  50 
BF241198,DOOR ASSEMBLY FRONT LOCKABLE RH,QUTE,"  7,780 "
BF242039,PIN INNER HANDLE,QUTE,  60 
BF242044,DOOR STRIKER,QUTE,  300 
BF242047,LOCK -SLIDING GLASS FRT DR FRT,QUTE,  350 
BF242202,HANDLE  PLASTIC OTR FR LH,QUTE,  70 
BF242203,HANDLE  PLASTIC OTR FR RH,QUTE,  70 
BF242204,HANDLE  PLASTIC OTR RR LH,QUTE,  70 
BF242205,HANDLE  PLASTIC OTR RR RH,QUTE,  70 
BF242206,HANDLE  PLASTIC INNER LH,QUTE,  65 
BF242207,HANDLE  PLASTIC INNER RH,QUTE,  65 
BF243049,DOOR FRONT SLIDING GLASS FT,QUTE,"  1,380 "
BF243050,DOOR FRONT SLIDING GLASS RR,QUTE,  940 
BF243051,DOOR REAR SLIDING GLASS FR,QUTE,"  1,040 "
BF243052,DOOR REAR SLIDING GLASS REAR,QUTE,"  1,070 "
BF243053,GLASS FRT DOOR SLIDING FRT RH,QUTE,"  1,580 "
BF243054,GLASS FRT DOOR SLIDING RR RH,QUTE,"  1,080 "
BF243055,GLASS RR DOOR SLIDING FRT RH,QUTE,"  1,200 "
BF243056,GLASS RR DOOR SLIDING RR RH,QUTE,"  1,230 "
BF243056,GLASS RR DOOR SLIDING RR RH,QUTE,"  1,230 "
BF243057,CHANNEL FRT DOOR SLIDING TOP LH,QUTE,  900 
BF243058,CHANNEL FRT DOOR SLIDING BTM LH,QUTE,"  1,300 "
BF243059,CHANNEL RR DOOR SLIDING TOP LH,QUTE,"  1,000 "
BF243060,CHANNEL RR DOOR SLIDING BTM LH,QUTE,  810 
BF243061,CHANNEL FRT DOOR SLIDING TOP RH,QUTE,  900 
BF243062,CHANNEL FRT DOOR SLIDING BTM RH,QUTE,"  1,300 "
BF243063,CHANNEL RR DOOR SLIDING TOP RH,QUTE,  850 
BF243064,CHANNEL RR DOOR SLIDING BTM RH,QUTE,  850 
BF243065,HINGE ASSEMBLY-HOOD-LH,QUTE,  670 
BF243066,LOCK  RE60 SLIDING GLASS,QUTE,  630 
BF243073,COVER SLIDING  FRT DOOR BTM LH,QUTE,  900 
BF243074,COVER SLIDING  FRT DOOR BTM RH,QUTE,  900 
BF243085,PANEL DOOR FRAME SLIDING-FRT LH,QUTE,"  4,550 "
BF243086,PANEL DOOR FRAME SLIDING-FRT RH,QUTE,"  4,430 "
BF243087,PANEL DOOR FRAME SLIDING-RR LH,QUTE,"  3,230 "
BF243088,PANEL DOOR FRAME SLIDING-RR RH,QUTE,"  3,230 "
BF243089,PANEL DIVIDING CHANNEL SLIDING - FRT LH,QUTE,"  1,450 "
BF243090,PANEL DIVIDING CHANNEL SLIDING - FRT RH,QUTE,"  1,950 "
BF243091,GUIDE CHNL BEADING BTM FRT,QUTE,  480 
BF243092,GUIDE CHNL BEADING FRT FRT,QUTE,  370 
BF243093,GUIDE CHNL BEADING RR FRT,QUTE,  130 
BF243096,BEADING CHANNEL SLIDING,QUTE,  130 
BF243097,BEADING PARTITION SLIDING GLASS,QUTE,  210 
BF243098,COVER SLIDING RR DOOR BTM LH,QUTE,  400 
BF243099,COVER SLIDING RR DOOR BTM RH,QUTE,  400 
BF243100,LATCH FRONT DOOR-FRONT GLASS-LH,QUTE,  50 
BF243101,LATCH FRONT DOOR-FRONT GLASS-RH,QUTE,  50 
BF243102,LATCH FRONT DOOR-REAR GLASS-LH,QUTE,  50 
BF243103,LATCH FRONT DOOR-REAR GLASS-RH,QUTE,  50 
BF243104,LATCH REAR DOOR-FRONT GLASS-LH,QUTE,  50 
BF243105,LATCH REAR DOOR-FRONT GLASS-RH,QUTE,  50 
BF243106,LATCH REAR DOOR-REAR GLASS-LH,QUTE,  50 
BF243107,LATCH REAR DOOR-REAR GLASS-RH,QUTE,  50 
BF243109,COVER LOUVER CLOSING-FRONT-LH,QUTE,  540 
BF243110,COVER LOUVER CLOSING-FRONT-RH,QUTE,  540 
BF243111,COVER LOUVER CLOSING-REAR-LH,QUTE,  580 
BF243112,COVER LOUVER CLOSING-REAR-RH,QUTE,  580 
BF243113,BEADING CHANNEL L = 300,QUTE,  160 
BF243114,BEADING CHANNEL L = 357,QUTE,  160 
BF243115,BEADING CHANNEL L = 500,QUTE,  210 
BF243116,BEADING CHANNEL L = 476,QUTE,  220 
BF243117,BEADING CHANNEL L = 454,QUTE,  290 
BF243117,BEADING CHANNEL L = 454,QUTE,  290 
BF243122,BRACKET LATCH,QUTE,  30 
BF244000,ASSEMBLY  REAR ENG ACCESS CVR,QUTE,"  7,650 "
BF244008,RUBBER BUMP STOPPER,QUTE,  40 
BF244009,STRING ENGINE ACC COVER STOPPER,QUTE,  130 
BF246000,BRACKET ORVM MOUNTING-FRONT LH,QUTE,  130 
BF246001,BRACKET ORVM MOUNTING-FRONT RH,QUTE,  130 
BF247002,BRACKET HINGE REAR BODY SIDE,QUTE,  120 
BF247003,PIN ENG ACCESS CVR HINGE,QUTE,  40 
BF247026,ASSEMBLY HINGE FR DOOR LH BTM,QUTE,  800 
BF247032,ASSEMBLY HINGE RR DOOR LH BTM,QUTE,  900 
BF253489,FAN ASSEMBLY FRONT,QUTE,"  11,130 "
BF253490,FAN ASSEMBLY REAR,QUTE,"  11,130 "
BF301200,ASSEMBLY WIPER MOTOR 4W,QUTE,"  7,500 "
BF351023,ASSLY ROTOR (WITH CLUTCH ASSLY),QUTE,"  7,200 "
BF351025,ASSEMBLY STATOR,QUTE,"  7,150 "
BF351200,PLUG SPARK,QUTE,  790 
BF351203,SPARK PLUG CAP,QUTE,  340 
BF351233,COIL HT1 WITHOUT CAP,QUTE,  880 
BF351235,COIL HT2 WITHOUT CAP,QUTE,  890 
BF351258,PLUG SPARK,QUTE,  390 
BF351263,CAP PLUG SPARK,QUTE,  190 
BF351601,STARTER MOTOR,QUTE,"  4,110 "
BF351803,SWITCH GEAR INDICATOR,QUTE,  960 
BF351806,RING MAGNET,QUTE,  270 
BF351809,SPEED SENCER (DUEL OUT PUT),QUTE,  690 
BF351809,SPEED SENCER (DUEL OUT PUT),QUTE,  690 
BF401014,LAMP NUMBER PLATE ILLUMINATION,QUTE,  450 
BF401015,CABIN ROOF LIGHT,QUTE,  530 
BF401018,ASSEMBLY 4WB  HEADLAMP LH,QUTE,"  9,410 "
BF401019,ASSEMBLY 4WB  HEADLAMP RH,QUTE,"  5,140 "
BF401118,ASSEMBLY 4WB TAIL LAMP LH,QUTE,"  4,930 "
BF401119,ASSEMBLY 4WB TAIL LAMP RH,QUTE,"  4,930 "
BF401128,ASSEMBLY SIDE INDICATOR RE60,QUTE,  240 
BF401138,ASSEMBLY 4WH TAIL LAMP RH 16W,QUTE,"  4,120 "
BF401139,ASSEMBLY  4WH TAIL LAMP LH 16W,QUTE,"  2,980 "
BF401144,HEAD LAMP ASS LH ASY RHD 60 55W,QUTE,"  9,200 "
BF401145,HEAD LAMP ASS  RH ASY RHD 60 55W,QUTE,"  9,020 "
BF401152,BULB CLEAR W16W 12V,QUTE,  80 
BF401163,HEAD LAMP CONTROL UNIT,QUTE,"  1,040 "
BF401165,REFLECTOR REFLEX SIDE,QUTE,  210 
BF401404,SWITCH CLUTCH,QUTE,  340 
BF401410,SWITCH BRAKE,QUTE,  340 
BF401425,FAN BLOWER HOT AIR,QUTE,"  4,360 "
BF401425,FAN BLOWER HOT AIR,QUTE,"  4,360 "
BF401427,SWITCH FAN BLOWER,QUTE,  330 
BF401427,SWITCH FAN BLOWER,QUTE,  330 
BF401430,DIODE TRANS UNIT,QUTE,  520 
BF401430,DIODE TRANS UNIT,QUTE,  520 
BF401433,ASSEMBLY COMBINATION SWITCH_RHD,QUTE,"  2,200 "
BF401443,DIODE UNIT AHO,QUTE,  240 
BF401443,DIODE UNIT AHO,QUTE,  240 
BF401444,SWITCH HAZARD WITH ILLUMINATION,QUTE,  750 
BF401451,SWITCH COMBINATION,QUTE,"  5,100 "
BF401606,HORN -82 DIA-DOUBLE STRIP,QUTE,  570 
BF402003,REGULATOR ASSEMBLY,QUTE,"  8,500 "
BF402003,REGULATOR ASSEMBLY,QUTE,"  8,500 "
BF402004,ASSEMBLY HEATER BLOWER CNTROLR,QUTE,"  1,460 "
BF402004,ASSEMBLY HEATER BLOWER CNTROLR,QUTE,"  1,460 "
BF402009,FLASHER RELAY RE60 16W,QUTE,  760 
BF402206,ASSEMBLY CABLE RELAY TO MOTOR,QUTE,  450 
BF402213,CABLE ASSY BATTERY TO EARTH 4WH,QUTE,  990 
BF402213,CABLE ASSY BATTERY TO EARTH 4WH,QUTE,  990 
BF402221,GROMMET REAR HARNESS RECTANGULAR,QUTE,  180 
BF402240,HARNESS FOR HEATER BLOWER_RE43,QUTE,  830 
BF402267,HARNESS FOR PARKING BRAKE SWITCH,QUTE,  370 
BF402269,FUSE 40A ATO BLADE TYPE,QUTE,  30 
BF402271,HARNESS DB WITH SIDE INDICATOR,QUTE,"  7,850 "
BF402272,HARNESS REAR RE60 GASOLINE,QUTE,"  16,875 "
BF402273,FUSE BOX ASSMBLY,QUTE,"  1,700 "
BF402274,HARNESS FRONT,QUTE,"  1,100 "
BF402286,HARNESS FOR HT COIL,QUTE,  130 
BF402299,DASHBOARD HARNESS INTEGRAL,QUTE,"  9,120 "
BF402323,HARNESS REAR DTSI,QUTE,"  35,900 "
BF402328,HARNESS WIRING REAR,QUTE,"  39,990 "
BF402351,CABLE BATTERY-NEGATIVE,QUTE,  700 
BF402361,HARNESS WIRING DASHBOARD,QUTE,"  11,730 "
BF402404,ASSEMBLY INTRUMENT CONSOLE BASE,QUTE,"  10,900 "
BF403002,PUMP FUEL MODULE FI,QUTE,"  12,480 "
BF403012,PUMP FUEL MODULE FI,QUTE,"  23,910 "
BF403403,UNIT SPEAKER 3 INCH,QUTE,"  1,380 "
BF403407,FM RADIO 6 POLE COUPLER,QUTE,"  14,550 "
BF501044,ENGINE ASSEMBLY COMPLETE,QUTE,"  445,660 "
BF511049,GASKET CYLINDER HEAD,QUTE,"  1,200 "
BF511050,SLEEVE SPARK PLUG (M12),QUTE,  360 
BF511064,CYLINDER HEAD COMPLETE (CNG),QUTE,"  11,880 "
BF511074,SCREW BLEED,QUTE,  110 
BF511075,O-RING,QUTE,  10 
BF511214,CHAIN SILENT,QUTE,"  1,010 "
BF511222,PLATE STOPPER CLUTCH COVER,QUTE,  50 
BF511226,SPROCKET CAM DRIVE,QUTE,  350 
BF511237,VALVE EXHAUST,QUTE,  480 
BF511239,SPRING VALVE,QUTE,  80 
BF511244,PLATE STOPPER ROCKER SHAFT,QUTE,  60 
BF511254,SEAT VALVE SPRING,QUTE,  60 
BF511258,SPROCKET CRANKSHAFT,QUTE,  740 
BF511274,ASSEMBLY CAMSHAFT 216,QUTE,"  2,960 "
BF511275,GUIDE CHAIN TIGHT SIDE,QUTE,  540 
BF511276,GUIDE CHAIN SLACK SIDE,QUTE,  390 
BF511279,SPACER CAM SHAFT SILENT CHAIN,QUTE,  90 
BF511280,RETAINER VALVE SPRING,QUTE,  70 
BF511281,VALVE INTAKE,QUTE,  350 
BF511288,ASSEMBLY ROCKER ARM EXHAUST,QUTE,  890 
BF511292,SHAFT ROCKER ARM,QUTE,  230 
BF511295,GUIDE CHAIN TIGHT SIDE 2V,QUTE,  110 
BF511296,ASSEMBLY ROCKER ARM INTAKE,QUTE,  870 
BF521012,GASKET CYLINDER BLOCK,QUTE,  290 
BF521019,ASSEMBLY CYLINDER BLOCK,QUTE,"  4,790 "
BF521207,ASSEMBLY PISTON BOWL 1,QUTE,"  2,400 "
BF531021,ASSEMBLY GEAR BALANCER DRIVE,QUTE,"  2,370 "
BF531023,NUT SPECIAL,QUTE,  240 
BF531039,NUT NUT( M20 X1.5),QUTE,  240 
BF531043,SPACER FAN,QUTE,  280 
BF531044,BOLT SOCKET (M12 X1.25),QUTE,  120 
BF531051,SHAFT FAN,QUTE,  990 
BF531052,GEAR FAN DRIVE,QUTE,  740 
BF531055,CRANKSHAFT ASSLY,QUTE,"  17,300 "
BF531058,ASSEMBLY CONROD COMPLET,QUTE,"  1,870 "
BF531059,ASSEMBLY CRANKSHAFT COMPLETE,QUTE,"  20,100 "
BF531207,GEAR BALANCER DRIVEN,QUTE,"  1,840 "
BF531212,BALANCER SHAFT ASSEMBLY,QUTE,"  2,350 "
BF541007,CRANKCASE MAGNETO SIDE,QUTE,"  11,120 "
BF541008,CRANKCASE CLUTCH SIDE,QUTE,"  12,370 "
BF541014,WASHER THRUST CRANKSHAFT,QUTE,  400 
BF541018,PLATE OIL SEPERATOR,QUTE,  180 
BF541019,PLATE STOPPER STARTER GEAR,QUTE,  40 
BF541029,PLATE,QUTE,  30 
BF541030,GASKET CLUTCH COVER TOP,QUTE,  210 
BF541039,DIPSTICK,QUTE,  190 
BF541043,STUD M10 CCCS,QUTE,  260 
BF541044,STUD M10 CCMS,QUTE,  240 
BF541046,NOZZLE OIL,QUTE,  50 
BF541047,ASSEMBLY TUBE DIPSTICK,QUTE,  350 
BF541052,GASKET CRANKCASE,QUTE,  530 
BF541053,PLATE LOCK INPUT SHAFT BEARING,QUTE,  120 
BF541064,GASKET CRANKCASE,QUTE,  830 
